"		202",양평,2020.2.15,80,47
"		202",양평,2020.2.16,82.9,55
"		202",양평,2020.2.17,72.3,57
"		202",양평,2020.2.18,62.5,32
"		202",양평,2020.2.19,69.1,43
"		202",양평,2020.2.20,75.6,44
"		202",양평,2020.2.21,78.6,44
"		202",양평,2020.2.22,59.1,38
"		202",양평,2020.2.23,57.9,25
"		202",양평,2020.2.24,64.1,38
"		202",양평,2020.2.25,80.6,61
"		202",양평,2020.2.26,73.6,49
"		202",양평,2020.2.27,65.8,34
"		202",양평,2020.2.28,90.4,75
"		202",양평,2020.2.29,81.8,43
"		202",양평,2020.3.1,83.4,60
"		202",양평,2020.3.2,57.9,37
"		202",양평,2020.3.3,68.4,45
"		202",양평,2020.3.4,58.5,33
"		202",양평,2020.3.5,50.3,25
"		202",양평,2020.3.6,59.4,20
"		202",양평,2020.3.7,64,24
"		202",양평,2020.3.8,61.4,20
"		202",양평,2020.3.9,53,25
"		202",양평,2020.3.10,79.1,50
"		202",양평,2020.3.11,48.4,25
"		202",양평,2020.3.12,53.9,19
"		202",양평,2020.3.13,44,14
"		202",양평,2020.3.14,46.4,24
"		202",양평,2020.3.15,57.1,19
"		202",양평,2020.3.16,53.5,20
"		202",양평,2020.3.17,82.3,67
"		202",양평,2020.3.18,66.1,19
"		202",양평,2020.3.19,51.6,35
"		202",양평,2020.3.20,44.9,17
"		202",양평,2020.3.21,58,38
"		202",양평,2020.3.22,44.9,15
"		202",양평,2020.3.23,44.4,24
"		202",양평,2020.3.24,49.3,17
"		202",양평,2020.3.25,49.1,23
"		202",양평,2020.3.26,64.6,30
"		202",양평,2020.3.27,69.4,34
"		202",양평,2020.3.28,25,13
"		202",양평,2020.3.29,46.5,22
"		202",양평,2020.3.30,48.5,18
"		202",양평,2020.3.31,44,13
"		202",양평,2020.4.1,43.1,24
"		202",양평,2020.4.2,49.5,17
"		202",양평,2020.4.3,47.1,18
"		202",양평,2020.4.4,41.5,13
"		202",양평,2020.4.5,29.8,13
"		202",양평,2020.4.6,44.9,17
"		202",양평,2020.4.7,53.5,34
"		202",양평,2020.4.8,41.6,11
"		202",양평,2020.4.9,52.4,24
"		202",양평,2020.4.10,51.1,27
"		202",양평,2020.4.11,61.8,32
"		202",양평,2020.4.12,60.1,41
"		202",양평,2020.4.13,38.1,11
"		202",양평,2020.4.14,40.4,14
"		202",양평,2020.4.15,45.5,21
"		202",양평,2020.4.16,45.3,21
"		202",양평,2020.4.17,81.1,42
"		202",양평,2020.4.18,66.8,38
"		202",양평,2020.4.19,78,43
"		202",양평,2020.4.20,77.1,56
"		202",양평,2020.4.21,48.8,27
"		202",양평,2020.4.22,46.3,33
"		202",양평,2020.4.23,48.1,25
"		202",양평,2020.4.24,55.9,21
"		202",양평,2020.4.25,60.6,39
"		202",양평,2020.4.26,51.4,18
"		202",양평,2020.4.27,59,25
"		202",양평,2020.4.28,52.3,19
"		202",양평,2020.4.29,56.9,26
"		202",양평,2020.4.30,61.5,36
"		202",양평,2020.5.1,70.3,40
"		202",양평,2020.5.2,79.8,60
"		202",양평,2020.5.3,78.4,55
"		202",양평,2020.5.4,65.5,39
"		202",양평,2020.5.5,75.1,53
"		202",양평,2020.5.6,60.3,22
"		202",양평,2020.5.7,35.5,20
"		202",양평,2020.5.8,35.8,14
"		202",양평,2020.5.9,93.1,79
"		202",양평,2020.5.10,91.8,80
"		202",양평,2020.5.11,61.6,23
"		202",양평,2020.5.12,72.9,49
"		202",양평,2020.5.13,55.9,20
"		202",양평,2020.5.14,51.6,24
"		202",양평,2020.5.15,87.1,53
"		202",양평,2020.5.16,87.5,69
"		202",양평,2020.5.17,77.8,54
"		202",양평,2020.5.18,81.9,46
"		202",양평,2020.5.19,78.9,51
"		202",양평,2020.5.20,71.6,47
"		202",양평,2020.5.21,68.1,41
"		202",양평,2020.5.22,75.4,57
